Potencial	Intensidad	Potencial	Intensidad
548.71	0.6764	--	--
549.713	0.6784	--	--
550.707	0.6788	--	--
551.727	0.6814	--	--
552.719	0.6845	--	--
553.723	0.687	--	--
554.721	0.6896	--	--
555.715	0.6918	--	--
556.696	0.6935	--	--
557.701	0.6958	--	--
558.723	0.6983	--	--
559.752	0.7013	--	--
560.785	0.7028	--	--
561.769	0.7044	--	--
562.76	0.7066	--	--
563.746	0.7074	--	--
564.724	0.7098	--	--
565.749	0.713	--	--
566.716	0.7155	--	--
567.715	0.7186	--	--
568.716	0.7214	--	--
569.684	0.7238	--	--
570.695	0.7265	--	--
571.689	0.7298	--	--
572.709	0.7333	--	--
573.722	0.736	--	--
574.733	0.7389	--	--
575.742	0.742	--	--
576.718	0.744	--	--
577.721	0.7469	--	--
578.725	0.7511	--	--
579.722	0.7534	--	--
580.73	0.757	--	--
581.733	0.7608	--	--
582.729	0.7621	--	--
583.72	0.7664	--	--
584.727	0.7704	--	--
585.734	0.7733	--	--
586.735	0.7779	--	--
587.732	0.7808	--	--
588.717	0.7843	--	--
589.714	0.7883	--	--
590.7	0.7923	--	--
591.702	0.7977	--	--
592.711	0.8014	--	--
593.693	0.8053	--	--
594.706	0.8098	--	--
595.713	0.8124	--	--
596.721	0.8168	--	--
597.758	0.8222	--	--
598.764	0.8261	--	--
599.377	0.7929	--	--
599.485	0.7469	--	--
599.082	0.692	--	--
598.177	0.6322	--	--
597.179	0.6042	--	--
596.175	0.5842	--	--
595.162	0.5677	--	--
594.155	0.5516	--	--
593.158	0.5382	--	--
592.155	0.5255	--	--
591.17	0.5128	--	--
590.189	0.5018	--	--
589.176	0.491	--	--
588.18	0.4805	--	--
587.166	0.4706	--	--
586.174	0.4605	--	--
585.173	0.4516	--	--
584.171	0.4425	--	--
583.169	0.4344	--	--
582.157	0.4279	--	--
581.169	0.4198	--	--
580.171	0.413	--	--
579.169	0.4064	--	--
578.161	0.3982	--	--
577.146	0.3923	--	--
576.164	0.3858	--	--
575.179	0.3785	--	--
574.184	0.3724	--	--
573.181	0.3654	--	--
572.159	0.3592	--	--
571.157	0.3541	--	--
570.146	0.3487	--	--
569.168	0.345	--	--
568.187	0.3398	--	--
567.194	0.3346	--	--
566.228	0.3303	--	--
565.214	0.3245	--	--
564.194	0.3199	--	--
563.204	0.3156	--	--
562.188	0.3097	--	--
561.188	0.3046	--	--
560.186	0.2995	--	--
559.16	0.2946	--	--
558.143	0.2909	--	--
557.146	0.2873	--	--
556.151	0.2841	--	--
555.169	0.2805	--	--
554.183	0.2758	--	--
553.183	0.2719	--	--
552.185	0.2672	--	--
551.171	0.2628	--	--
550.186	0.26	--	--
549.19	0.2552	--	--
548.199	0.2512	--	--
547.199	0.2478	--	--
546.172	0.2434	--	--
545.156	0.2404	--	--
544.146	0.2378	--	--
543.156	0.2341	--	--
542.171	0.2313	--	--
541.16	0.2279	--	--
540.168	0.2242	--	--
539.169	0.2213	--	--
538.179	0.2177	--	--
537.214	0.215	--	--
536.192	0.211	--	--
535.184	0.207	--	--
534.174	0.204	--	--
533.165	0.1999	--	--
532.192	0.1974	--	--
531.189	0.1953	--	--
530.185	0.1918	--	--
529.178	0.1895	--	--
528.183	0.1865	--	--
527.2	0.1833	--	--
526.199	0.1805	--	--
525.205	0.1774	--	--
524.205	0.1745	--	--
523.187	0.1708	--	--
522.177	0.1675	--	--
521.171	0.165	--	--
520.168	0.1624	--	--
519.196	0.1606	--	--
518.229	0.1592	--	--
517.239	0.1562	--	--
516.228	0.1538	--	--
515.221	0.1515	--	--
514.209	0.148	--	--
513.226	0.1459	--	--
512.239	0.1434	--	--
511.239	0.1401	--	--
510.246	0.1375	--	--
509.238	0.1341	--	--
508.227	0.131	--	--
507.225	0.1287	--	--
506.229	0.1264	--	--
505.22	0.1249	--	--
504.221	0.1223	--	--
503.196	0.1197	--	--
502.18	0.1174	--	--
501.179	0.1136	--	--
500.16	0.1113	--	--
499.179	0.1093	--	--
498.179	0.106	--	--
497.159	0.1043	--	--
496.179	0.1018	--	--
495.174	0.0994	--	--
494.18	0.098	--	--
493.184	0.0962	--	--
492.184	0.0947	--	--
491.186	0.0922	--	--
490.178	0.0892	--	--
489.209	0.0871	--	--
488.19	0.0842	--	--
487.208	0.0815	--	--
486.224	0.0813	--	--
485.213	0.0784	--	--
484.223	0.0766	--	--
483.197	0.0751	--	--
482.185	0.0717	--	--
481.179	0.0703	--	--
480.183	0.0697	--	--
479.189	0.068	--	--
478.193	0.0663	--	--
477.197	0.0641	--	--
476.23	0.0612	--	--
475.239	0.059	--	--
474.237	0.0565	--	--
473.24	0.0547	--	--
472.224	0.0521	--	--
471.201	0.0493	--	--
470.178	0.0478	--	--
469.186	0.0454	--	--
468.172	0.0441	--	--
467.184	0.0438	--	--
466.189	0.0413	--	--
465.188	0.0394	--	--
464.206	0.0371	--	--
463.228	0.034	--	--
462.23	0.0319	--	--
461.223	0.0299	--	--
460.222	0.0277	--	--
459.226	0.0248	--	--
458.24	0.0223	--	--
457.225	0.0206	--	--
456.224	0.0189	--	--
455.208	0.0181	--	--
454.212	0.0173	--	--
453.237	0.0142	--	--
452.227	0.0117	--	--
451.218	0.0091	--	--
450.205	0.0059	--	--
449.202	0.0048	--	--
448.221	0.003	--	--
447.236	0.0011	--	--
446.269	-1E-4	--	--
445.254	-0.0024	--	--
444.234	-0.0041	--	--
443.238	-0.0057	--	--
442.221	-0.0072	--	--
441.23	-0.0079	--	--
440.213	-0.0103	--	--
439.21	-0.0121	--	--
438.2	-0.0143	--	--
437.215	-0.0173	--	--
436.229	-0.0191	--	--
435.224	-0.0206	--	--
434.234	-0.0236	--	--
433.217	-0.0257	--	--
432.231	-0.0279	--	--
431.226	-0.0303	--	--
430.219	-0.031	--	--
429.209	-0.0324	--	--
428.226	-0.0337	--	--
427.234	-0.0353	--	--
426.241	-0.0377	--	--
425.258	-0.0395	--	--
424.236	-0.0418	--	--
423.234	-0.0438	--	--
422.25	-0.0451	--	--
421.254	-0.0477	--	--
420.278	-0.0497	--	--
419.28	-0.0513	--	--
418.27	-0.0543	--	--
417.275	-0.0553	--	--
416.258	-0.0566	--	--
415.269	-0.0588	--	--
414.273	-0.0601	--	--
413.255	-0.0628	--	--
412.266	-0.065	--	--
411.268	-0.0671	--	--
410.276	-0.0694	--	--
409.319	-0.0706	--	--
408.322	-0.0731	--	--
407.319	-0.0751	--	--
406.31	-0.0761	--	--
405.288	-0.0787	--	--
404.269	-0.0797	--	--
403.255	-0.0806	--	--
402.272	-0.0832	--	--
401.265	-0.0846	--	--
400.254	-0.0868	--	--
399.25	-0.0895	--	--
398.223	-0.0909	--	--
397.225	-0.0924	--	--
396.244	-0.0941	--	--
395.251	-0.0959	--	--
394.259	-0.0982	--	--
393.251	-0.0996	--	--
392.249	-0.101	--	--
391.24	-0.1024	--	--
390.23	-0.1026	--	--
389.231	-0.1055	--	--
388.218	-0.1074	--	--
387.22	-0.1092	--	--
386.223	-0.1125	--	--
385.224	-0.1139	--	--
384.238	-0.1154	--	--
383.259	-0.1176	--	--
382.258	-0.1194	--	--
381.258	-0.1213	--	--
380.237	-0.1232	--	--
379.228	-0.1243	--	--
378.23	-0.1256	--	--
377.247	-0.1269	--	--
376.254	-0.1292	--	--
375.249	-0.1316	--	--
374.25	-0.1331	--	--
373.235	-0.1362	--	--
372.239	-0.1379	--	--
371.258	-0.1387	--	--
370.276	-0.1417	--	--
369.278	-0.1429	--	--
368.286	-0.1443	--	--
367.264	-0.1467	--	--
366.243	-0.1472	--	--
365.255	-0.1481	--	--
364.242	-0.1494	--	--
363.237	-0.1514	--	--
362.219	-0.154	--	--
361.214	-0.1556	--	--
360.231	-0.1583	--	--
359.239	-0.1597	--	--
358.27	-0.1599	--	--
357.269	-0.1633	--	--
356.25	-0.165	--	--
355.268	-0.1665	--	--
354.247	-0.1698	--	--
353.245	-0.1705	--	--
352.247	-0.1717	--	--
351.225	-0.1739	--	--
350.233	-0.1756	--	--
349.228	-0.1778	--	--
348.237	-0.1798	--	--
347.25	-0.181	--	--
346.243	-0.1822	--	--
345.244	-0.1829	--	--
344.237	-0.1856	--	--
343.228	-0.1877	--	--
342.233	-0.1886	--	--
341.235	-0.1911	--	--
340.241	-0.1917	--	--
339.23	-0.1921	--	--
338.234	-0.1952	--	--
337.216	-0.1966	--	--
336.217	-0.1986	--	--
335.222	-0.2012	--	--
334.243	-0.202	--	--
333.268	-0.2029	--	--
332.273	-0.2044	--	--
331.296	-0.2065	--	--
330.274	-0.2086	--	--
329.271	-0.2101	--	--
328.266	-0.2117	--	--
327.264	-0.2127	--	--
326.268	-0.2132	--	--
325.266	-0.216	--	--
324.264	-0.2178	--	--
323.26	-0.2197	--	--
322.253	-0.2225	--	--
321.257	-0.2234	--	--
320.273	-0.2242	--	--
319.279	-0.2261	--	--
318.278	-0.2273	--	--
317.272	-0.2296	--	--
316.264	-0.2309	--	--
315.251	-0.2321	--	--
314.258	-0.2336	--	--
313.254	-0.2338	--	--
312.255	-0.2368	--	--
311.268	-0.2385	--	--
310.271	-0.2393	--	--
309.275	-0.2424	--	--
308.28	-0.2433	--	--
307.279	-0.2438	--	--
306.292	-0.2473	--	--
305.312	-0.2487	--	--
304.311	-0.2508	--	--
303.313	-0.2533	--	--
302.291	-0.2542	--	--
301.275	-0.2557	--	--
300.27	-0.2576	--	--
299.25	-0.2605	--	--
298.242	-0.2628	--	--
297.232	-0.2638	--	--
296.23	-0.2655	--	--
295.228	-0.2663	--	--
294.244	-0.2666	--	--
293.254	-0.2695	--	--
292.252	-0.2713	--	--
291.267	-0.2729	--	--
290.243	-0.2756	--	--
289.225	-0.2763	--	--
288.23	-0.2775	--	--
287.226	-0.2794	--	--
286.236	-0.281	--	--
285.262	-0.2833	--	--
284.254	-0.2855	--	--
283.246	-0.2872	--	--
282.239	-0.2888	--	--
281.244	-0.2899	--	--
280.26	-0.2928	--	--
279.258	-0.2946	--	--
278.257	-0.2958	--	--
277.234	-0.2991	--	--
276.211	-0.2997	--	--
275.22	-0.3011	--	--
274.213	-0.3048	--	--
273.219	-0.3062	--	--
272.218	-0.3086	--	--
271.212	-0.3114	--	--
270.232	-0.3122	--	--
269.247	-0.3141	--	--
268.262	-0.3161	--	--
267.263	-0.3182	--	--
266.26	-0.3211	--	--
265.252	-0.3224	--	--
264.241	-0.3249	--	--
263.256	-0.3265	--	--
262.276	-0.3269	--	--
261.276	-0.3305	--	--
260.288	-0.3327	--	--
259.301	-0.3342	--	--
258.305	-0.3379	--	--
257.307	-0.3394	--	--
256.322	-0.3402	--	--
255.304	-0.3436	--	--
254.3	-0.346	--	--
253.293	-0.3485	--	--
252.279	-0.3515	--	--
251.292	-0.3534	--	--
250.281	-0.3542	--	--
249.288	-0.3549	--	--
248.276	-0.3576	--	--
247.256	-0.3602	--	--
246.252	-0.3624	--	--
245.256	-0.3661	--	--
244.272	-0.3675	--	--
243.295	-0.368	--	--
242.291	-0.3721	--	--
241.29	-0.3738	--	--
240.277	-0.3759	--	--
239.266	-0.3786	--	--
238.266	-0.3786	--	--
237.247	-0.38	--	--
236.247	-0.381	--	--
235.236	-0.3832	--	--
234.251	-0.3864	--	--
233.25	-0.3878	--	--
232.246	-0.3905	--	--
231.247	-0.3918	--	--
230.259	-0.3919	--	--
229.289	-0.3957	--	--
228.304	-0.3985	--	--
227.309	-0.4006	--	--
226.294	-0.4047	--	--
225.283	-0.4054	--	--
224.283	-0.4067	--	--
223.279	-0.4099	--	--
222.278	-0.4119	--	--
221.266	-0.4151	--	--
220.278	-0.4174	--	--
219.287	-0.4198	--	--
218.296	-0.4223	--	--
217.315	-0.4239	--	--
216.307	-0.4276	--	--
215.32	-0.4313	--	--
214.326	-0.4322	--	--
213.318	-0.4359	--	--
212.31	-0.4374	--	--
211.303	-0.4376	--	--
210.294	-0.4425	--	--
209.311	-0.4453	--	--
208.317	-0.4483	--	--
207.331	-0.4523	--	--
206.337	-0.4542	--	--
205.339	-0.4562	--	--
204.35	-0.4593	--	--
203.357	-0.4634	--	--
202.355	-0.4684	--	--
201.347	-0.4719	--	--
200.341	-0.476	--	--
199.323	-0.4781	--	--
198.345	-0.4789	--	--
197.35	-0.4835	--	--
196.33	-0.4866	--	--
195.329	-0.49	--	--
194.315	-0.4946	--	--
193.308	-0.4965	--	--
192.333	-0.4988	--	--
191.34	-0.5032	--	--
190.332	-0.5074	--	--
189.336	-0.511	--	--
188.321	-0.5143	--	--
187.304	-0.5161	--	--
186.3	-0.5179	--	--
185.302	-0.5196	--	--
184.325	-0.5228	--	--
183.348	-0.5246	--	--
182.344	-0.5238	--	--
181.346	-0.5269	--	--
180.337	-0.5298	--	--
179.333	-0.531	--	--
178.341	-0.5368	--	--
177.342	-0.5392	--	--
176.329	-0.5409	--	--
175.304	-0.5449	--	--
174.307	-0.5459	--	--
173.289	-0.5472	--	--
172.309	-0.5478	--	--
171.312	-0.5488	--	--
170.301	-0.5508	--	--
169.311	-0.5524	--	--
168.289	-0.5556	--	--
167.297	-0.5575	--	--
166.317	-0.5588	--	--
165.31	-0.5623	--	--
164.312	-0.5637	--	--
163.303	-0.5657	--	--
162.304	-0.5681	--	--
161.308	-0.5685	--	--
160.316	-0.5693	--	--
159.334	-0.5709	--	--
158.318	-0.5725	--	--
157.306	-0.5739	--	--
156.309	-0.5751	--	--
155.321	-0.5765	--	--
154.346	-0.5779	--	--
153.36	-0.5793	--	--
152.367	-0.5832	--	--
151.363	-0.5856	--	--
150.336	-0.5874	--	--
149.338	-0.5905	--	--
148.332	-0.5908	--	--
147.329	-0.5906	--	--
146.334	-0.5922	--	--
145.329	-0.5921	--	--
144.326	-0.5934	--	--
143.316	-0.5951	--	--
142.32	-0.5952	--	--
141.336	-0.5962	--	--
140.328	-0.5972	--	--
139.314	-0.5995	--	--
138.319	-0.6021	--	--
137.295	-0.6031	--	--
136.295	-0.6044	--	--
135.304	-0.6048	--	--
134.301	-0.6044	--	--
133.317	-0.6067	--	--
132.34	-0.6078	--	--
131.34	-0.6085	--	--
130.323	-0.6101	--	--
129.318	-0.6097	--	--
128.31	-0.6094	--	--
127.33	-0.6113	--	--
126.343	-0.6126	--	--
125.343	-0.6149	--	--
124.35	-0.6171	--	--
123.339	-0.6177	--	--
122.327	-0.6191	--	--
121.334	-0.6191	--	--
120.318	-0.6203	--	--
119.316	-0.6213	--	--
118.338	-0.6211	--	--
117.346	-0.6227	--	--
116.356	-0.6224	--	--
115.37	-0.6217	--	--
114.365	-0.6232	--	--
113.377	-0.6237	--	--
112.354	-0.6255	--	--
111.33	-0.6284	--	--
110.34	-0.6297	--	--
109.32	-0.6305	--	--
108.335	-0.6311	--	--
107.324	-0.6319	--	--
106.321	-0.6324	--	--
105.324	-0.632	--	--
104.339	-0.6322	--	--
103.372	-0.6311	--	--
102.391	-0.6297	--	--
101.403	-0.6319	--	--
100.413	-0.6339	--	--
99.404	-0.636	--	--
98.38	-0.6398	--	--
97.364	-0.6401	--	--
96.363	-0.6393	--	--
95.345	-0.6408	--	--
94.339	-0.6406	--	--
93.345	-0.6431	--	--
92.331	-0.6442	--	--
91.351	-0.6442	--	--
90.355	-0.645	--	--
89.367	-0.6444	--	--
88.359	-0.6471	--	--
87.363	-0.6485	--	--
86.369	-0.6494	--	--
85.353	-0.6517	--	--
84.339	-0.6519	--	--
83.339	-0.6517	--	--
82.33	-0.6538	--	--
81.332	-0.6541	--	--
80.342	-0.6549	--	--
79.335	-0.6566	--	--
78.332	-0.6555	--	--
77.314	-0.6548	--	--
76.329	-0.6551	--	--
75.348	-0.6551	--	--
74.363	-0.6572	--	--
73.389	-0.6589	--	--
72.381	-0.6598	--	--
71.351	-0.662	--	--
70.337	-0.6616	--	--
69.331	-0.6635	--	--
68.349	-0.666	--	--
67.354	-0.6656	--	--
66.367	-0.6677	--	--
65.371	-0.6676	--	--
64.367	-0.6667	--	--
63.376	-0.6685	--	--
62.372	-0.6692	--	--
61.369	-0.671	--	--
60.349	-0.6712	--	--
59.357	-0.6718	--	--
58.357	-0.6722	--	--
57.36	-0.6716	--	--
56.38	-0.6736	--	--
55.361	-0.6748	--	--
54.361	-0.6751	--	--
53.365	-0.6769	--	--
52.365	-0.6772	--	--
51.392	-0.6766	--	--
50.408	-0.679	--	--
49.403	-0.68	--	--
48.398	-0.6815	--	--
47.383	-0.6845	--	--
46.371	-0.685	--	--
45.367	-0.6856	--	--
44.347	-0.6862	--	--
43.336	-0.6873	--	--
42.335	-0.6887	--	--
41.32	-0.689	--	--
40.35	-0.6906	--	--
39.35	-0.6905	--	--
38.349	-0.6897	--	--
37.364	-0.6925	--	--
36.369	-0.6933	--	--
35.38	-0.6938	--	--
34.379	-0.6958	--	--
33.39	-0.6952	--	--
32.392	-0.6954	--	--
31.401	-0.6965	--	--
30.407	-0.6976	--	--
29.426	-0.6992	--	--
28.414	-0.7005	--	--
27.404	-0.7009	--	--
26.407	-0.7001	--	--
25.397	-0.6995	--	--
24.407	-0.7009	--	--
23.404	-0.7023	--	--
22.409	-0.7033	--	--
21.399	-0.7056	--	--
20.385	-0.7053	--	--
19.409	-0.7058	--	--
18.408	-0.7078	--	--
17.419	-0.7079	--	--
16.412	-0.709	--	--
15.404	-0.7105	--	--
14.413	-0.7102	--	--
13.406	-0.7111	--	--
12.416	-0.7123	--	--
11.424	-0.7137	--	--
10.409	-0.7153	--	--
9.423	-0.7151	--	--
8.423	-0.7162	--	--
7.407	-0.713	--	--
6.422	-0.7098	--	--
5.4	-0.7108	--	--
4.41	-0.7098	--	--
3.434	-0.7127	--	--
2.435	-0.7174	--	--
1.447	-0.718	--	--
0.46	-0.7188	--	--
-0.509	-0.717	--	--
-1.464	-0.7172	--	--
-2.419	-0.7189	--	--
-3.391	-0.7207	--	--
-4.393	-0.7244	--	--
-5.406	-0.7249	--	--
-6.434	-0.7242	--	--
-7.445	-0.7244	--	--
-8.449	-0.7253	--	--
-9.449	-0.7254	--	--
-10.43	-0.7276	--	--
-11.425	-0.7284	--	--
-12.432	-0.7282	--	--
-13.443	-0.7315	--	--
-14.455	-0.732	--	--
-15.471	-0.7335	--	--
-16.45	-0.7353	--	--
-17.459	-0.7345	--	--
-18.452	-0.7348	--	--
-19.443	-0.7341	--	--
-20.478	-0.7348	--	--
-21.478	-0.7355	--	--
-22.46	-0.7348	--	--
-23.452	-0.7359	--	--
-24.436	-0.7361	--	--
-25.395	-0.7364	--	--
-26.41	-0.739	--	--
-27.42	-0.7407	--	--
-28.427	-0.7411	--	--
-29.471	-0.7424	--	--
-30.464	-0.7423	--	--
-31.446	-0.7417	--	--
-32.455	-0.7422	--	--
-33.447	-0.7424	--	--
-34.46	-0.7429	--	--
-35.482	-0.743	--	--
-36.473	-0.7428	--	--
-37.473	-0.7428	--	--
-38.469	-0.742	--	--
-39.467	-0.7432	--	--
-40.467	-0.745	--	--
-41.468	-0.7459	--	--
-42.482	-0.748	--	--
-43.491	-0.7481	--	--
-44.486	-0.7477	--	--
-45.475	-0.7485	--	--
-46.459	-0.7484	--	--
-47.444	-0.7491	--	--
-48.445	-0.7492	--	--
-49.432	-0.7484	--	--
-50.431	-0.7474	--	--
-51.415	-0.7473	--	--
-52.418	-0.7487	--	--
-53.443	-0.7506	--	--
-54.453	-0.752	--	--
-55.486	-0.7531	--	--
-56.485	-0.7535	--	--
-57.476	-0.7527	--	--
-58.473	-0.7542	--	--
-59.459	-0.754	--	--
-60.466	-0.7531	--	--
-61.473	-0.7534	--	--
-62.484	-0.7524	--	--
-63.477	-0.7512	--	--
-64.47	-0.7519	--	--
-65.471	-0.7524	--	--
-66.47	-0.7518	--	--
-67.481	-0.753	--	--
-68.498	-0.7534	--	--
-69.494	-0.7537	--	--
-70.48	-0.754	--	--
-71.486	-0.7548	--	--
-72.48	-0.7553	--	--
-73.469	-0.7546	--	--
-74.472	-0.7552	--	--
-75.476	-0.7544	--	--
-76.462	-0.7525	--	--
-77.467	-0.7531	--	--
-78.465	-0.7524	--	--
-79.443	-0.7528	--	--
-80.448	-0.7546	--	--
-81.457	-0.755	--	--
-82.462	-0.7562	--	--
-83.471	-0.7559	--	--
-84.453	-0.7559	--	--
-85.451	-0.7562	--	--
-86.462	-0.7546	--	--
-87.46	-0.7553	--	--
-88.461	-0.7543	--	--
-89.447	-0.753	--	--
-90.431	-0.7539	--	--
-91.423	-0.7534	--	--
-92.434	-0.7535	--	--
-93.439	-0.7543	--	--
-94.445	-0.7538	--	--
-95.451	-0.7535	--	--
-96.458	-0.7543	--	--
-97.454	-0.7541	--	--
-98.104	-0.7168	--	--
-98.24	-0.6682	--	--
-97.868	-0.6129	--	--
-97.019	-0.5538	--	--
-95.985	-0.527	--	--
-94.978	-0.5078	--	--
-94	-0.4916	--	--
-92.986	-0.4762	--	--
-91.985	-0.4646	--	--
-91.007	-0.4539	--	--
-89.996	-0.4434	--	--
-88.994	-0.4351	--	--
-88.022	-0.4254	--	--
-87.015	-0.416	--	--
-86.015	-0.4084	--	--
-85.029	-0.4004	--	--
-84.026	-0.3935	--	--
-83.027	-0.387	--	--
-82.029	-0.3806	--	--
-81.04	-0.374	--	--
-80.023	-0.3674	--	--
-79.014	-0.3625	--	--
-78.024	-0.3574	--	--
-77.003	-0.3518	--	--
-76.013	-0.3476	--	--
-75.032	-0.3415	--	--
-74.033	-0.3349	--	--
-73.032	-0.3307	--	--
-72.043	-0.3248	--	--
-71.047	-0.3198	--	--
-70.042	-0.3159	--	--
-69.057	-0.3096	--	--
-68.054	-0.3044	--	--
-67.048	-0.299	--	--
-66.041	-0.2936	--	--
-65.027	-0.2897	--	--
-64.019	-0.2852	--	--
-62.999	-0.2817	--	--
-61.998	-0.2779	--	--
-61.009	-0.2724	--	--
-60.009	-0.2693	--	--
-59.024	-0.2651	--	--
-58.021	-0.2604	--	--
-57.008	-0.2579	--	--
-56.005	-0.2528	--	--
-54.958	-0.2483	--	--
-53.95	-0.2445	--	--
-52.944	-0.2403	--	--
-51.932	-0.2371	--	--
-50.968	-0.2338	--	--
-49.995	-0.2301	--	--
-49.015	-0.2262	--	--
-48.029	-0.2212	--	--
-47.044	-0.2179	--	--
-46.035	-0.214	--	--
-45.024	-0.2091	--	--
-44.029	-0.2064	--	--
-43.02	-0.2022	--	--
-42.021	-0.1973	--	--
-41.021	-0.1949	--	--
-40.021	-0.191	--	--
-39.006	-0.1876	--	--
-38.002	-0.1858	--	--
-36.997	-0.1822	--	--
-35.995	-0.1791	--	--
-35.013	-0.1752	--	--
-34.01	-0.1717	--	--
-33.012	-0.1686	--	--
-32.008	-0.1646	--	--
-31.001	-0.1619	--	--
-29.992	-0.1585	--	--
-29.001	-0.154	--	--
-27.983	-0.1515	--	--
-26.966	-0.1481	--	--
-25.989	-0.1439	--	--
-24.984	-0.1417	--	--
-24.007	-0.138	--	--
-23.03	-0.134	--	--
-22.017	-0.131	--	--
-21.014	-0.1275	--	--
-20.006	-0.1247	--	--
-18.996	-0.1218	--	--
-17.981	-0.119	--	--
-16.993	-0.1154	--	--
-16	-0.1107	--	--
-15.007	-0.1085	--	--
-14.017	-0.1056	--	--
-13.001	-0.1025	--	--
-11.994	-0.1015	--	--
-11.004	-0.0976	--	--
-9.996	-0.0941	--	--
-9.008	-0.092	--	--
-8.006	-0.0883	--	--
-7.005	-0.0853	--	--
-6.028	-0.0826	--	--
-5.013	-0.0788	--	--
-4.008	-0.0753	--	--
-2.997	-0.0744	--	--
-2	-0.0724	--	--
-1.04	-0.0703	--	--
-0.079	-0.0679	--	--
0.895	-0.0635	--	--
1.898	-0.0599	--	--
2.898	-0.056	--	--
3.9	-0.0543	--	--
4.884	-0.0514	--	--
5.887	-0.048	--	--
6.865	-0.047	--	--
7.862	-0.0432	--	--
8.884	-0.0406	--	--
9.861	-0.0387	--	--
10.878	-0.0355	--	--
11.86	-0.0338	--	--
12.854	-0.0313	--	--
13.852	-0.0288	--	--
14.845	-0.0259	--	--
15.857	-0.0218	--	--
16.859	-0.0189	--	--
17.862	-0.0154	--	--
18.858	-0.0115	--	--
19.852	-0.0094	--	--
20.831	-0.006	--	--
21.833	-0.0031	--	--
22.854	-0.0016	--	--
23.854	0.0012	--	--
24.853	0.004	--	--
25.835	0.0053	--	--
26.813	0.0089	--	--
27.814	0.0114	--	--
28.818	0.0139	--	--
29.816	0.0165	--	--
30.816	0.0179	--	--
31.814	0.0208	--	--
32.807	0.0226	--	--
33.811	0.0253	--	--
34.81	0.0292	--	--
35.815	0.0309	--	--
36.846	0.0332	--	--
37.859	0.0366	--	--
38.853	0.0374	--	--
39.855	0.0407	--	--
40.826	0.0441	--	--
41.805	0.0461	--	--
42.805	0.0497	--	--
43.792	0.0521	--	--
44.799	0.0549	--	--
45.821	0.0577	--	--
46.828	0.0604	--	--
47.854	0.0639	--	--
48.872	0.0651	--	--
49.87	0.0663	--	--
50.884	0.0691	--	--
51.862	0.0693	--	--
52.834	0.0719	--	--
53.822	0.0755	--	--
54.825	0.0765	--	--
55.822	0.0796	--	--
56.825	0.0823	--	--
57.82	0.0839	--	--
58.8	0.0869	--	--
59.799	0.0899	--	--
60.789	0.0927	--	--
61.783	0.0952	--	--
62.769	0.0972	--	--
63.767	0.0995	--	--
64.767	0.1011	--	--
65.773	0.1038	--	--
66.801	0.1078	--	--
67.801	0.1097	--	--
68.817	0.1122	--	--
69.828	0.1152	--	--
70.801	0.1158	--	--
71.792	0.1186	--	--
72.795	0.1213	--	--
73.79	0.1227	--	--
74.809	0.1251	--	--
75.813	0.1269	--	--
76.792	0.1287	--	--
77.776	0.1305	--	--
78.767	0.1324	--	--
79.778	0.1356	--	--
80.787	0.1373	--	--
81.783	0.1396	--	--
82.781	0.1437	--	--
83.784	0.1445	--	--
84.797	0.148	--	--
85.812	0.1518	--	--
86.819	0.1527	--	--
87.809	0.1559	--	--
88.809	0.1583	--	--
89.805	0.1598	--	--
90.796	0.1626	--	--
91.796	0.165	--	--
92.797	0.1677	--	--
93.798	0.1702	--	--
94.816	0.1722	--	--
95.819	0.1748	--	--
96.816	0.1762	--	--
97.815	0.1784	--	--
98.811	0.1829	--	--
99.822	0.1844	--	--
100.828	0.1864	--	--
101.83	0.1889	--	--
102.83	0.1881	--	--
103.815	0.1906	--	--
104.805	0.1936	--	--
105.807	0.1955	--	--
106.792	0.199	--	--
107.775	0.2013	--	--
108.768	0.2034	--	--
109.774	0.206	--	--
110.776	0.208	--	--
111.8	0.2115	--	--
112.795	0.2135	--	--
113.785	0.2153	--	--
114.784	0.2187	--	--
115.778	0.22	--	--
116.773	0.2235	--	--
117.77	0.2271	--	--
118.771	0.2282	--	--
119.766	0.2306	--	--
120.764	0.2326	--	--
121.78	0.2341	--	--
122.777	0.2376	--	--
123.776	0.24	--	--
124.811	0.2428	--	--
125.803	0.2449	--	--
126.812	0.2459	--	--
127.824	0.2492	--	--
128.794	0.2506	--	--
129.777	0.2536	--	--
130.767	0.2581	--	--
131.734	0.2595	--	--
132.744	0.2619	--	--
133.731	0.2647	--	--
134.725	0.2662	--	--
135.749	0.2701	--	--
136.743	0.2743	--	--
137.769	0.2775	--	--
138.76	0.2802	--	--
139.751	0.2812	--	--
140.758	0.2828	--	--
141.75	0.2842	--	--
142.76	0.2867	--	--
143.772	0.2902	--	--
144.774	0.2927	--	--
145.776	0.295	--	--
146.797	0.2983	--	--
147.8	0.3003	--	--
148.788	0.3036	--	--
149.798	0.3082	--	--
150.797	0.3103	--	--
151.793	0.3129	--	--
152.792	0.3151	--	--
153.785	0.3156	--	--
154.775	0.3184	--	--
